series_id,period,value
EG.RATE.RETAIL.DEP.3M6M,2018-11-01,12.9
EG.RATE.RETAIL.DEP.3M6M,2018-12-01,12.7
EG.RATE.RETAIL.DEP.3M6M,2019-01-01,12.6
EG.RATE.RETAIL.DEP.3M6M,2019-02-01,12.5
EG.RATE.RETAIL.DEP.3M6M,2019-03-01,12.3
EG.RATE.RETAIL.DEP.3M6M,2019-04-01,12.3
EG.RATE.RETAIL.DEP.3M6M,2019-05-01,12.2
EG.RATE.RETAIL.DEP.3M6M,2019-06-01,12.3
EG.RATE.RETAIL.DEP.3M6M,2019-07-01,12.3
EG.RATE.RETAIL.DEP.3M6M,2019-08-01,12.4
EG.RATE.RETAIL.DEP.3M6M,2019-09-01,12.0
EG.RATE.RETAIL.DEP.3M6M,2019-10-01,11.3
EG.RATE.RETAIL.DEP.3M6M,2019-11-01,10.8
EG.RATE.RETAIL.DEP.3M6M,2019-12-01,10.3
EG.RATE.RETAIL.DEP.3M6M,2020-01-01,10.0
EG.RATE.RETAIL.DEP.3M6M,2020-02-01,9.8
EG.RATE.RETAIL.DEP.3M6M,2020-03-01,9.3
EG.RATE.RETAIL.DEP.3M6M,2020-04-01,8.9
EG.RATE.RETAIL.DEP.3M6M,2020-05-01,8.5
EG.RATE.RETAIL.DEP.3M6M,2020-06-01,8.5
EG.RATE.RETAIL.DEP.3M6M,2020-07-01,8.7
EG.RATE.RETAIL.DEP.3M6M,2020-08-01,8.5
EG.RATE.RETAIL.DEP.3M6M,2020-09-01,8.4
EG.RATE.RETAIL.DEP.3M6M,2020-10-01,8.0
EG.RATE.RETAIL.DEP.3M6M,2020-11-01,8.1
EG.RATE.RETAIL.DEP.3M6M,2020-12-01,8.2
EG.RATE.RETAIL.DEP.3M6M,2021-01-01,8.1
EG.RATE.RETAIL.DEP.3M6M,2021-02-01,8.2
EG.RATE.RETAIL.DEP.3M6M,2021-03-01,7.9
EG.RATE.RETAIL.DEP.3M6M,2021-04-01,7.8
EG.RATE.RETAIL.DEP.3M6M,2021-05-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2021-06-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2021-07-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2021-08-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2021-09-01,7.5
EG.RATE.RETAIL.DEP.3M6M,2021-10-01,7.4
EG.RATE.RETAIL.DEP.3M6M,2021-11-01,7.2
EG.RATE.RETAIL.DEP.3M6M,2021-12-01,7.1
EG.RATE.RETAIL.DEP.3M6M,2022-01-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2022-02-01,7.3
EG.RATE.RETAIL.DEP.3M6M,2022-03-01,7.2
EG.RATE.RETAIL.DEP.3M6M,2022-04-01,7.2
